index,name,duration,is_loop,is_best,playlist,playlist_2,playlist_3,id,thumbnail_url
27,"Fanfare: Badge Obtained",9826,False,False,"","","","7ecab915-c430-46ac-9d82-750c7e150c36","https://image-assets.m.nintendo.com/277483a3-bee5-44bc-8b2e-ee6e24628fc4"
28,"Evolution",34093,False,False,"","","","8b1027e2-22d3-4374-8f82-d0e834e55a97","https://image-assets.m.nintendo.com/a3311a7c-4300-4ddc-a6e2-b572b214a56c"
29,"Road to Cerulean City: Leaving Mt. Moon",72453,False,True,"Field","Walking","Nintendo Music Top Tracks","164ab2a9-e90b-4e72-b628-2893a88ce102","https://image-assets.m.nintendo.com/4d4c37a1-b391-4960-a680-1b7c7b223a63"
30,"A Trainer Appears (Girl Version)",27000,False,False,"","","","158f8e60-e1d3-4224-8397-fd1c52f97009","https://image-assets.m.nintendo.com/6ef88088-64c7-43b0-bf33-5b010661e6f0"
31,"Caves of Mt. Moon",163426,False,True,"Field","","Nintendo Music Top Tracks","5d1cb3cd-c1df-4565-96fd-ac671b6b89bc","https://image-assets.m.nintendo.com/6aac999f-368a-48d5-a072-ce82c0c7fe9a"
32,"Vermilion City Theme",80226,False,True,"Field","","Nintendo Music Top Tracks","e1179c62-4876-47c1-ba3d-637628c61386","https://image-assets.m.nintendo.com/f2cd095f-7d34-4d96-aae4-12ce6c0446ac"
33,"The S.S. Anne",132826,False,True,"","Summer","Nintendo Music Top Tracks","e7c2be57-0a18-4a0f-bff5-8208d2030b51","https://image-assets.m.nintendo.com/7c97f1b0-12a7-4593-9868-0e372bc1fbbe"
34,"Cycling",78453,False,True,"Field","","Nintendo Music Top Tracks","35e268cf-d6a4-4c65-afce-6df8a2a44889","https://image-assets.m.nintendo.com/031623b6-0467-470d-a41f-425f9705742d"
35,"Lavender Town Theme",115493,False,True,"Field","Spooky!","Nintendo Music Top Tracks","a4c5692d-0332-4691-b1dc-d57cbdea277d","https://image-assets.m.nintendo.com/53d29709-fad9-49ca-8d1c-6ca7a6dbc7ba"
36,"Pokémon Tower",102866,False,True,"","Spooky!","Nintendo Music Top Tracks","5005713e-c697-4656-8b27-d52c172e361e","https://image-assets.m.nintendo.com/9b2a0c99-8d86-4c0c-99a9-8b65970b1026"
37,"Celadon City Theme",90360,False,True,"Field","","Nintendo Music Top Tracks","01ec5cd9-6dc1-4935-8eac-2b118dc50a41","https://image-assets.m.nintendo.com/13d41b98-31e7-4603-975d-7b51e56797b7"
38,"Rocket Game Corner",93986,False,True,"","","Nintendo Music Top Tracks","8778da1c-e00a-47b5-bcae-d5e9283ae2db","https://image-assets.m.nintendo.com/85361a03-c41a-48de-aa1f-bc17cd71facd"
39,"Rocket Hideout",125653,False,True,"","","Nintendo Music Top Tracks","0293064c-c4fd-41fe-a738-6b8e52cae3a2","https://image-assets.m.nintendo.com/6085a042-eea2-4846-acf3-1865b954e2b7"
40,"A Trainer Appears (Bad Guy Version)",26133,False,False,"","","","adf3ef76-9367-4641-b1dd-47c1487ecf80","https://image-assets.m.nintendo.com/9897c442-c651-43c0-bcaa-ca9a4c06c31b"
41,"Silph Co.",120720,False,True,"","","Nintendo Music Top Tracks","a02444bd-aa0b-46d7-bc71-cbb22cea35d3","https://image-assets.m.nintendo.com/caec1f51-0213-4fe8-a26f-e54f2f939c28"
42,"Road to Fuchsia City: Leaving Lavender Town",72533,False,True,"Field","Walking","Nintendo Music Top Tracks","33408cec-9f29-40ef-aa6b-f2fd8a1c5586","https://image-assets.m.nintendo.com/63a978c0-bb36-4383-b422-ec161e20e031"
43,"The Poké Flute",11120,False,False,"","","","a32359e2-3a06-4e77-973f-adb7fdfafa12","https://image-assets.m.nintendo.com/c9079c2c-f87a-48e8-a486-9a3e6dc982ae"
44,"Fuchsia City Theme",78600,False,True,"Field","","Nintendo Music Top Tracks","05a5dab4-a2b4-4bcc-856f-e90ef80bd849","https://image-assets.m.nintendo.com/07ae4f49-a336-4a73-aefd-f0aa25c844af"
45,"The Sea",72800,False,True,"Field","Summer","Nintendo Music Top Tracks","b1b445c6-69d4-4f78-9f6e-66ffcaa88bd9","https://image-assets.m.nintendo.com/3228de1f-8631-4b41-9eed-452c8b5b8d66"
46,"Battle! (Legendary Pokémon)",59586,False,True,"Pokémon Battles","","Nintendo Music Top Tracks","7a7ff2d8-8c7b-497d-99ca-e42042fd8cdf","https://image-assets.m.nintendo.com/504e266f-88de-4faf-92db-1aa04bcf4c7e"
47,"Cinnabar Island Theme",80093,False,True,"Field","","Nintendo Music Top Tracks","0f73bc98-cf79-425a-a588-785199e36467","https://image-assets.m.nintendo.com/cb14b338-2116-410f-b358-1ab34474d315"
48,"Pokémon Mansion",125826,False,True,"","","Nintendo Music Top Tracks","2ae5e034-f112-44bd-a76e-186138edfde3","https://image-assets.m.nintendo.com/5f0774d5-8251-469a-9712-b393f097b53f"
49,"Pokémon Net Center",46893,False,False,"","","","68da4657-346b-4c5f-9d57-f03c16dad259","https://image-assets.m.nintendo.com/4b267fa1-c261-4991-9843-fb4446184121"
50,"Sevii Islands: Four & Five Islands",105093,False,True,"Field","","Nintendo Music Top Tracks","be710d5c-1774-4388-b746-e976f97a48eb","https://image-assets.m.nintendo.com/56813924-7a91-485a-ad7d-7b9f44f9e823"
51,"Pokémon Jump",58493,False,False,"","","","fb3365d6-d41d-4ca8-9699-e748237cd7bf","https://image-assets.m.nintendo.com/2b668640-4b50-4e46-94ec-e4fe889c95da"
52,"Dodrio Berry Picking",63120,False,False,"","","","547bc5e5-ef2e-4780-b8ef-5aa87c534fb0","https://image-assets.m.nintendo.com/8b6d5351-1c62-4107-b9b2-d506bf51e967"
53,"Sevii Islands",107866,False,True,"Field","","Nintendo Music Top Tracks","519d79d7-8bf7-408c-bc41-186b9ea1c77a","https://image-assets.m.nintendo.com/e7cb9b5a-69eb-4226-a407-59f39b8727b8"
54,"Sevii Islands: Six & Seven Islands",113693,False,True,"Field","","Nintendo Music Top Tracks","9a6cbb6b-40d9-4fea-9a08-8e9980bc0511","https://image-assets.m.nintendo.com/419491d2-8078-40cb-a679-2a7e110437e0"
55,"The Union Room",59786,False,False,"","Walking","","118799b8-aebb-4c43-bc21-da8de381edec","https://image-assets.m.nintendo.com/c269e89d-854c-4e81-85fd-f52e05a766c9"
56,"Mystery Gift",44826,False,False,"","","","9a684f7a-a557-43c4-8d79-b406d658f71c","https://image-assets.m.nintendo.com/a55bb885-0848-430c-8b66-880bde536ceb"
57,"Battle! (Mewtwo)",59360,False,True,"Pokémon Battles","","Nintendo Music Top Tracks","50efe9c0-20df-432e-8a5d-39eaa481b2ed","https://image-assets.m.nintendo.com/a32819ca-8dd7-4787-bb21-0fb9a271ad4b"
58,"The Final Road",75226,False,True,"Field","","Nintendo Music Top Tracks","312fb591-b955-4c94-8d2d-1e15fef9b9df","https://image-assets.m.nintendo.com/d2612ab3-0ef2-457b-946d-7b95c0819c36"
59,"Final Battle! (Rival)",157093,False,True,"Blue|Pokémon Battles","The Final Battles","Nintendo Music Top Tracks","c2a2cad4-d6ca-49dc-99ab-cdcaf77faa93","https://image-assets.m.nintendo.com/a631c9e0-341f-467a-80fa-79f40b5dbf62"
60,"Epilogue",68093,False,True,"Blue|Professor Oak","","Nintendo Music Top Tracks","e659bc16-810f-446e-8f85-071b78a72f6f","https://image-assets.m.nintendo.com/719cebf8-7365-49bd-b45a-ca3393ac8913"
61,"Hall of Fame",62986,False,True,"","Running","Nintendo Music Top Tracks","daa28fea-30b5-4f58-a88f-57aa928ca9d7","https://image-assets.m.nintendo.com/88f8513f-7202-494d-9af9-4263f34442c3"
62,"Ending Theme",253893,False,True,"","Staff Credits","Nintendo Music Top Tracks","1ceb0490-0b09-42c8-b810-33790cb48183","https://image-assets.m.nintendo.com/d2473b1d-7e11-4a48-8ce0-8a754486a337"
63,"Deoxys Appears",31626,False,False,"","","","f7f1fc01-3089-43c4-893d-b50785cbdaaf","https://image-assets.m.nintendo.com/23286939-2cc7-4b6f-a8c2-da2215778fa8"
64,"Battle! (Deoxys)",163560,False,False,"Pokémon Battles","","","7b999412-a68a-4f0c-a45a-6ea12114b40d","https://image-assets.m.nintendo.com/303b4950-2ce8-439f-94f3-eeb3b11487bd"
