index,name,duration,is_loop,is_best,playlist,playlist_2,playlist_3,id,thumbnail_url
41,"Prismatic Pinball",174582,True,True,"Corse","","Il meglio di Nintendo Music","3d6cfdec-9729-4979-9aae-9d120758bf15","https://image-assets.m.nintendo.com/5cb50a9d-4a43-4f21-abd6-1946660b606c"
42,"Flying in the Clouds",152458,True,True,"Corse","","Il meglio di Nintendo Music","bdc911e3-a218-41ce-8552-b86553eaa0b1","https://image-assets.m.nintendo.com/95b940c9-af72-4491-a7a0-dc456fed7e3f"
43,"Tonight's Bright-Lights Show",143292,True,True,"Corse","","Il meglio di Nintendo Music","0a67f24e-fe2e-4173-ba37-0fd285374b8d","https://image-assets.m.nintendo.com/e7e938e2-61c4-4ca8-8ad6-78b4c98abd3d"
44,"Polka-Dotted Cityscape",92870,True,True,"Corse","","Il meglio di Nintendo Music","cff62c6f-f971-4b80-8f17-2859554fcdc2","https://image-assets.m.nintendo.com/b3556861-d897-44a4-aeec-04a3af19abcf"
45,"I'm a Hungry Pink Puffball! (Ver. 2)",180070,True,True,"Corse","","Il meglio di Nintendo Music","40d71a42-1fd8-43af-bac2-fb046772b72a","https://image-assets.m.nintendo.com/b3ab0520-662a-4d37-85f3-f43321e38fe7"
46,"Green Greens (Kirby's Dream Land: Memorial Song 1)",72357,True,False,"Brani dei ricordi/Brani bonus|Corse","","","f5d94f3e-f35a-413e-8b42-7eee5029f1c0","https://image-assets.m.nintendo.com/f346c5e4-9a75-40b5-8d1e-011e1be3b291"
47,"A New Wind for Tomorrow (Kirby's Dream Land: Memorial Song 2)",95450,True,False,"Brani dei ricordi/Brani bonus|Corse","","","82dbd3dc-0432-44e8-abee-b15c324834e9","https://image-assets.m.nintendo.com/67e91dff-3d4b-4225-b13c-a841ab77aac0"
48,"Vegetable Valley (Kirby's Adventure: Memorial Song 1)",112534,True,False,"Brani dei ricordi/Brani bonus|Corse","","","7ca3342c-ae07-44ab-bcd5-dc46a1c66b5e","https://image-assets.m.nintendo.com/ceac3882-f413-470d-9169-4bb778b1ed8b"
49,"Grape Garden (Kirby's Adventure: Memorial Song 2)",98028,True,False,"Brani dei ricordi/Brani bonus|Corse","","","d0baf796-645e-40ee-98e2-37d843a54cae","https://image-assets.m.nintendo.com/3ce61a05-134b-4ae6-b8ad-7103157cffce"
50,"Whispy Woods Land (Kirby's Pinball Land: Memorial Song 1)",94278,True,False,"Brani dei ricordi/Brani bonus|Corse","","","1018a099-f2ca-469f-9605-b65680d1da53","https://image-assets.m.nintendo.com/b6c52211-d563-4dde-ba5e-9603e3d1b332"
51,"Boss (Kirby's Pinball Land: Memorial Song 2)",61828,True,False,"Brani dei ricordi/Brani bonus|Corse","","","885f5b28-bc0c-4ec0-b8f0-86348defb45b","https://image-assets.m.nintendo.com/32d9fe16-f7b1-4c95-a0aa-e40dca3ffd65"
52,"Among the Stars (Kirby's Dream Course: Memorial Song 1)",116859,True,False,"Brani dei ricordi/Brani bonus|Corse","","","326fa1ec-1f77-4c36-aa38-a32ff30439fc","https://image-assets.m.nintendo.com/bc0a0e51-ae77-401b-a976-cbc0959d0348"
53,"Vs. Robo Dedede (Kirby's Dream Course: Memorial Song 2)",60234,True,False,"Brani dei ricordi/Brani bonus|Corse","","","4cbef013-65b3-404b-b321-444ef50ae031","https://image-assets.m.nintendo.com/c9dc679e-d9fc-4011-b370-74d6ae9efff5"
54,"Big Forest (Kirby's Dream Land 2: Memorial Song 1)",107650,True,False,"Brani dei ricordi/Brani bonus|Corse","","","5e8981f6-360b-4ef9-bab9-c0dc98bcd5eb","https://image-assets.m.nintendo.com/faeee809-52da-4ca8-9f37-fe3ed9432145"
55,"Dark Castle (Kirby's Dream Land 2: Memorial Song 2)",153400,True,False,"Brani dei ricordi/Brani bonus|Corse","","","39b6f94d-e8bc-406e-a978-5fe39db30bbf","https://image-assets.m.nintendo.com/6d0fbb1e-5c97-47a7-aa14-a6741771996e"
56,"Title Screen (Kirby's Block Ball: Memorial Song 1)",96001,True,False,"Brani dei ricordi/Brani bonus|Corse","","","4d6205e3-cfb5-46b9-b764-f1b77ea72676","https://image-assets.m.nintendo.com/bacb1274-d368-4fd4-a76d-79c3ddf218ce"
57,"Stage 5 (Kirby's Block Ball: Memorial Song 2)",99610,True,False,"Brani dei ricordi/Brani bonus|Corse","","","1efe4915-ac4f-4b89-b92f-c811e1f24419","https://image-assets.m.nintendo.com/3d9def39-6485-4363-a327-e0d4de3a8b3d"
58,"Peanut Plains (Kirby Super Star: Memorial Song 1)",99092,True,False,"Brani dei ricordi/Brani bonus|Corse","","","b253529f-3fcf-4ddc-8f0b-6eb946c8c358","https://image-assets.m.nintendo.com/9aeda7b8-e165-4bb7-a639-8d53830f9e5c"
59,"Boarding the Halberd (Kirby Super Star: Memorial Song 2)",137329,True,False,"Brani dei ricordi/Brani bonus|Corse","","","898e2700-ad0a-444f-bf40-b18907280483","https://image-assets.m.nintendo.com/0783cd1a-e4a2-4a80-b7e7-277fc05c8c41"
60,"Vs. Marx (Kirby Super Star: Memorial Song 3)",147885,True,False,"Brani dei ricordi/Brani bonus|Corse","","","6c75bdb9-c1d9-4d1d-8350-e9a0c9fda75b","https://image-assets.m.nintendo.com/b443e28a-bdb4-4abc-8e70-a8641f6aa450"
61,"Ripple Field: Ocean Waves (Kirby's Dream Land 3: Memorial Song 1)",182045,True,False,"Brani dei ricordi/Brani bonus|Corse","","","a46efcc7-f692-4345-b3c7-6cb0e06bf3d2","https://image-assets.m.nintendo.com/6e2d4927-4544-422d-8230-bd605195fe64"
62,"Vs. Zero (Kirby's Dream Land 3: Memorial Song 2)",98096,True,False,"Brani dei ricordi/Brani bonus|Corse","","","80aed04a-f382-4a1b-8abb-a402ed77c018","https://image-assets.m.nintendo.com/91e13ad8-e48d-4293-8ca9-969c932686cf"
63,"Planet Popstar (Kirby 64: The Crystal Shards: Memorial Song 1)",188199,True,False,"Brani dei ricordi/Brani bonus|Corse","","","d5188ab2-130c-42a8-9a08-3032b5c4c6bb","https://image-assets.m.nintendo.com/12ec2ce0-a8d5-4607-ba5b-d034429612fc"
64,"Miracle Matter (Kirby 64: The Crystal Shards: Memorial Song 2)",132914,True,False,"Brani dei ricordi/Brani bonus|Corse","","","68e9e7a9-1a2e-4d61-a6dc-760e3241e1c8","https://image-assets.m.nintendo.com/73947735-e600-4c98-98f5-5bc5811c9555"
65,"Sky Courses (Kirby Tilt 'n' Tumble: Memorial Song 1)",122280,True,False,"Brani dei ricordi/Brani bonus|Corse","","","b174291a-274f-4367-b658-6ee88c4ebadb","https://image-assets.m.nintendo.com/edb8f104-0ced-4c34-b6b9-94c68408aa79"
66,"Underground Courses (Kirby Tilt 'n' Tumble: Memorial Song 2)",86835,True,False,"Brani dei ricordi/Brani bonus|Corse","","","e5e52057-e24e-43e6-80d4-da8a759dd468","https://image-assets.m.nintendo.com/c39158e3-bf56-424a-82f1-fd8c12665455"
67,"Rainbow Resort (Kirby: Nightmare in Dream Land: Memorial Song 1)",97250,True,False,"Brani dei ricordi/Brani bonus|Corse","","","83ec243f-9796-44ae-9ee6-7e470a646102","https://image-assets.m.nintendo.com/8bf1b98f-10fb-4af1-8f10-41e1948e74e1"
68,"Fountain of Dreams (Kirby: Nightmare in Dream Land: Memorial Song 2)",182161,True,False,"Brani dei ricordi/Brani bonus|Corse","","","2c77a0ad-2b72-4f2d-9ca5-57beac359b9e","https://image-assets.m.nintendo.com/5da637e2-7d04-4095-a92d-a726904d8d50"
69,"Air Ride: Fantasy Meadows (Kirby Air Ride: Memorial Song 1)",196484,True,False,"Brani dei ricordi/Brani bonus|Corse","","","1bf17956-b202-4a28-af9d-d5a4b8789f06","https://image-assets.m.nintendo.com/b7872e03-53ef-4c43-952a-576a63eb047b"
70,"Air Ride: Sky Sands (Kirby Air Ride: Memorial Song 2)",160824,True,False,"Brani dei ricordi/Brani bonus|Corse","","","bc9cca45-9f6b-43c0-847b-729357cf06ef","https://image-assets.m.nintendo.com/556558bd-0456-4233-83cf-4073ce1c312c"
71,"City Trial: City (Kirby Air Ride: Memorial Song 3)",261980,True,False,"Brani dei ricordi/Brani bonus|Corse","","","938e1146-e2cc-49ac-a8ad-f9f2c363755f","https://image-assets.m.nintendo.com/920328e0-a1d6-46d1-b3b2-a8dd74e73975"
72,"Forest/Nature Area (Kirby & The Amazing Mirror: Memorial Song 1)",86699,True,False,"Brani dei ricordi/Brani bonus|Corse","","","0ba9ff66-f6c3-4b7b-b30a-2faf9b225f82","https://image-assets.m.nintendo.com/84c07358-d1eb-45cb-ad14-28ca6c7be2a9"
73,"Last Boss / 3rd Form (Kirby & The Amazing Mirror: Memorial Song 2)",132844,True,False,"Brani dei ricordi/Brani bonus|Corse","","","c500f989-36a2-45c5-b22b-058fa49efc8a","https://image-assets.m.nintendo.com/ec9b04de-5241-4081-9b91-e21ef9ecd2be"
74,"Squeak Squad Title Screen (Kirby: Mouse Attack: Memorial Song 1)",65948,True,False,"Brani dei ricordi/Brani bonus|Corse","","","3eb67fe0-62d9-4a05-bf8f-9429bc23a495","https://image-assets.m.nintendo.com/f7139f0c-b66e-463a-b590-ae40bccb3b36"
75,"Squeak Squad Theme (Kirby: Mouse Attack: Memorial Song 2)",187469,True,False,"Brani dei ricordi/Brani bonus|Corse","","","e03fdbbb-79d1-4ecd-88a8-68891d57e4fc","https://image-assets.m.nintendo.com/93aee1ef-d9a3-4e2f-bc77-7751c81848d5"
76,"Flying Fortress Kabula (Kirby Super Star Ultra: Memorial Song 1)",125159,True,False,"Brani dei ricordi/Brani bonus|Corse","","","2ebccd94-7833-40f7-9e82-e13beffa96b6","https://image-assets.m.nintendo.com/0f58d58b-fdc2-4f69-bca4-b57d51a1b081"
77,"Masked Dedede's Theme (Kirby Super Star Ultra: Memorial Song 2)",80356,True,False,"Brani dei ricordi/Brani bonus|Corse","","","59094ce4-3339-4541-ac53-84fbe53681b0","https://image-assets.m.nintendo.com/ae6797a5-06ef-40ed-95b1-60415594c85c"
78,"The Adventure Begins (Kirby's Adventure Wii: Memorial Song 1)",198640,True,False,"Brani dei ricordi/Brani bonus|Corse","","","a5b62fe2-f3b3-4b95-92a8-71445dc5f958","https://image-assets.m.nintendo.com/64fb07ae-b5a3-41e7-b3d2-9336025e74f1"
