index,name,duration,is_loop,is_best,playlist,playlist_2,playlist_3,id,thumbnail_url
58,"Fierce Battles in Fortress Zokket",218476,True,True,"","","Nintendo Music推薦集","25564018-f358-46f5-be3f-c9cde8b5f14c","https://image-assets.m.nintendo.com/8dc504b1-fda4-43f8-8657-152abf32e0ba"
59,"Glohm Bowser's Bellow",132634,True,True,"庫巴","","Nintendo Music推薦集","83e17cf0-8fa9-4eab-9ac1-3da42acf2dc0","https://image-assets.m.nintendo.com/053e026d-5b56-42b6-8797-145065c06f1c"
60,"Guiding Voice",285510,True,True,"柯連庫塔魯大地","鬆一口氣","Nintendo Music推薦集","e4aa1e46-b5d9-42d3-b54b-3f8589d5f439","https://image-assets.m.nintendo.com/d43ea748-cdee-42d0-8051-667403e3e967"
61,"The Great Conductor's Gentle Light",152417,True,True,"塔噗|柯連庫塔魯大地的同伴們","","Nintendo Music推薦集","2c9eae48-eef6-482d-9f24-5b858a474e8c","https://image-assets.m.nintendo.com/432c0872-3e11-4bc3-9a02-583ec4e8edf1"
62,"The Power of Fortress Zokket",30413,False,False,"","","","1b7c9f6a-6b88-40f6-ada9-52f22871429a","https://image-assets.m.nintendo.com/9bb7ec5d-77d7-4c10-a840-3d92c7c6b5ef"
63,"Jellyfish Island Vibes",260718,True,True,"光極、光磁|柯連庫塔魯大地","想在夏季聽","Nintendo Music推薦集","af273d8c-9799-40ca-b71b-e5846a2db7b9","https://image-assets.m.nintendo.com/125f124e-54bb-4fba-b30b-47597339b70f"
64,"Dyode Groove",29988,False,False,"光極、光磁|柯連庫塔魯大地的同伴們","","","ee3734fd-c3cd-4451-88bc-4a9a8e240ce4","https://image-assets.m.nintendo.com/24bd5c17-36e3-4d18-94c0-fcf253f64295"
65,"Club Dyode",208094,True,True,"光極、光磁","大家一起聚會|走路","Nintendo Music推薦集","d99ba377-248b-43b7-9087-031d0572ee63","https://image-assets.m.nintendo.com/1630d93b-57fe-4705-a010-62f54a91e47f"
66,"Fly or Dive, Shipshape Island!
",50443,False,True,"柯連庫塔魯大地的同伴們","","Nintendo Music推薦集","689b8347-1bf9-4aa5-86c0-349f0b01eaea","https://image-assets.m.nintendo.com/3bc19b4d-a44a-4548-8080-19c6ca2e3405"
67,"The Beginning of the End",143546,True,False,"","","","f2c2e1c1-d2b1-4313-9d96-1db930a731e7","https://image-assets.m.nintendo.com/2a28e6ed-6f05-4c8b-be71-f46bb4597cad"
68,"The Revival of Reclusa",130259,True,True,"","","Nintendo Music推薦集","0cfe6251-2750-4e83-bef7-416a2c2e7e66","https://image-assets.m.nintendo.com/8a7d7e13-3140-43ab-8603-dae52c766a2b"
69,"Welcome to Reclusa World",51701,False,True,"","","Nintendo Music推薦集","004cd38c-2fdc-4d50-8cd9-39b06a9001f4","https://image-assets.m.nintendo.com/0146448f-eb93-4a2f-a113-f513f62e39ce"
70,"Escape from Fortress Zokket",46286,False,False,"柯連庫塔魯大地的同伴們","","","58968d5d-273b-4405-81ba-d9e80f4b8291","https://image-assets.m.nintendo.com/32fb1ae5-3f6b-43c4-b897-112bd87613e2"
71,"Reclusa World",236843,True,True,"","也許有鬼怪","Nintendo Music推薦集","6561067c-36bd-4a7a-8579-5120e2b4ba0e","https://image-assets.m.nintendo.com/ed0d2590-b43a-44e7-bb91-261477a57f1e"
72,"The Power of Bonds",49470,False,True,"柯連塔|柯連庫塔魯大地的同伴們","","Nintendo Music推薦集","9f317a24-543a-40a5-a1e0-f6282178310c","https://image-assets.m.nintendo.com/0e68d28c-7fee-4bc6-a2d9-826c9c9de785"
73,"Up-Tempo Growdacious Groove (Hard)",19748,False,False,"光極、光磁","","","09983906-7d32-490d-a6de-82ab310cb853","https://image-assets.m.nintendo.com/4bb9f4be-a6ba-4720-8617-6a54b7a2645d"
74,"Up-Tempo Dyode Groove",25684,False,False,"光極、光磁","","","a250d62a-d6fd-46b9-9e33-7a7b382233d4","https://image-assets.m.nintendo.com/7ee140cb-b628-4906-9bad-2246c9b7dc91"
75,"Bond Groove",39858,False,False,"光極、光磁|柯連庫塔魯大地的同伴們","","","1e8cfbd7-8562-478a-9d5d-60f78610c5eb","https://image-assets.m.nintendo.com/003fa585-ce3c-40b3-94f0-65977c1e8282"
76,"Up-Tempo Bond Groove",35868,False,False,"光極、光磁","","","802e49a5-d916-4e03-bec8-fdcb5e070185","https://image-assets.m.nintendo.com/2081dd84-ae69-4d27-b3ec-b03ffa7ed203"
77,"May You Have Safe Travels",119316,True,True,"柯連庫塔魯大地的同伴們|碧姬","","Nintendo Music推薦集","d8880b56-7b24-49f7-93a8-67593dd73059","https://image-assets.m.nintendo.com/3ec9ba49-790f-4096-8c7d-08c120180e06"
78,"Infiltrate Soli-Tree!",237948,True,True,"","","Nintendo Music推薦集","70cd0c51-5939-4dcf-a544-538d722a29fd","https://image-assets.m.nintendo.com/8cd8c682-bda2-4616-b3b5-ed27341bb64e"
