index,name,duration,is_loop,is_best,playlist,playlist_2,playlist_3,id,thumbnail_url
29,"エアーズロック",201753,True,True,"ダンジョン","","Nintendo Musicピックアップ集","eb5dc46f-a478-4c84-b5f7-6a838d2c3453","https://image-assets.m.nintendo.com/53156ff9-60d2-4a20-85d7-4e24cbd55582"
30,"アラフラの町",105080,True,True,"人々の暮らし","","Nintendo Musicピックアップ集","6bb04154-88d9-45b6-9a02-5f3b1c76c076","https://image-assets.m.nintendo.com/e0fcd652-d7a9-47dd-99b2-a667b2970e79"
31,"強者との戦い",139929,True,True,"戦闘","","Nintendo Musicピックアップ集","7756786b-0e9a-4d85-9f4f-a05cb240bf52","https://image-assets.m.nintendo.com/2671f19f-7df4-4ad4-8dfd-e28001a63c69"
32,"キボンボ村",80968,True,True,"人々の暮らし","","Nintendo Musicピックアップ集","56b391b9-483c-42df-8b57-758177028e1b","https://image-assets.m.nintendo.com/24616926-c114-4771-aed8-d0566aabb2db"
33,"儀式のテーマ",63078,True,False,"人々の暮らし","","","aa699e68-62e5-4658-8d18-25a8daedf4b5","https://image-assets.m.nintendo.com/f0433a17-62a0-48de-93bd-b4b80825b382"
34,"ガンボマ像内部",132653,True,True,"ダンジョン","","Nintendo Musicピックアップ集","2ba6befa-d0bb-4510-8a45-99b639558130","https://image-assets.m.nintendo.com/17763f93-b4b8-42ae-8012-e39db1ddc963"
35,"ガンボマ像の地下洞窟",188894,True,False,"ダンジョン","","","341f3009-7915-4213-a119-acb07914781b","https://image-assets.m.nintendo.com/e96519e7-e3e7-4753-9123-2720d1263d60"
36,"不穏な気配",155589,True,False,"カースト・アガティオ","","","aabb63ff-9355-4175-a619-a13b9abdbd6a","https://image-assets.m.nintendo.com/e62ba17a-bde1-46f5-8e24-6d7d7439b8ee"
37,"いざ大海原へ",143077,True,True,"","ウォーキング|夏に聴きたい","Nintendo Musicピックアップ集","98fa5296-0e36-45d9-9a41-771e7c423bc9","https://image-assets.m.nintendo.com/8f164ef4-f55e-43ed-bc15-dddaf4fd64bc"
38,"船上の戦い",117765,True,True,"戦闘","元気を出して","Nintendo Musicピックアップ集","45e313b4-08d5-4d09-a1c9-fef3088c7574","https://image-assets.m.nintendo.com/abbcb26f-cfeb-47f5-95ba-a4219860e20c"
39,"魔の海",137627,True,True,"ダンジョン","","Nintendo Musicピックアップ集","7c50abce-6400-482f-b8f7-03437270033c","https://image-assets.m.nintendo.com/ddf2201c-8638-4ebf-80cb-52b84414cf26"
40,"ガラパス島",92563,True,True,"人々の暮らし","夏に聴きたい","Nintendo Musicピックアップ集","115d32ef-17d4-4db6-a556-3998a712e4a3","https://image-assets.m.nintendo.com/3c95d3cd-6ddd-422e-9cec-6e89aff9b7d8"
41,"ヤラム村",167186,True,True,"人々の暮らし","","Nintendo Musicピックアップ集","1525bb42-1a06-4e46-b0bc-d3b5d7b1b6aa","https://image-assets.m.nintendo.com/abae6676-7e0a-4e12-b4b3-6af671650472"
42,"わらべうた",50654,True,True,"人々の暮らし","","Nintendo Musicピックアップ集","fa313b02-ee80-4300-9afb-4cb95443ca31","https://image-assets.m.nintendo.com/a97bddc1-43cd-4f0a-aefd-b656b20117b8"
43,"タウポ沼",135087,True,False,"ダンジョン","","","1d26b3ec-57ad-47ea-a3e6-c16078fa8967","https://image-assets.m.nintendo.com/67946eaa-3946-473a-80cf-8b72b5f669a8"
44,"毒の治療",3585,False,False,"","","","79dd3fde-99f6-429b-a664-709121851bc7","https://image-assets.m.nintendo.com/035fd950-6b48-45c7-b168-b4ef04b46ae2"
45,"戦闘復帰",4008,False,False,"","","","fe207fac-e6d4-4469-99ff-2b31e65f092c","https://image-assets.m.nintendo.com/5943c961-fc62-4a10-bb39-4cda993d6800"
46,"悪霊払い",4515,False,False,"","","","e8625817-696f-462e-a808-7162b77a3332","https://image-assets.m.nintendo.com/8b88c92f-e6a9-4fb9-b6bb-a415a0a576ff"
47,"呪いを解く",3261,False,False,"","","","09064ef0-d9b7-4c84-a9e6-92c783fdf64c","https://image-assets.m.nintendo.com/7a9948f6-a32d-4ee3-be9b-02a6a98d8933"
48,"アクアロック",162341,True,True,"ダンジョン","","Nintendo Musicピックアップ集","d0cfd18e-1336-45d4-9af3-de44ec02d9ec","https://image-assets.m.nintendo.com/dee67a84-5348-48d4-b496-68e055e54ef8"
49,"謎解き",2896,False,False,"","","","504edf06-0cea-44cf-8398-24e883b7c70f","https://image-assets.m.nintendo.com/b91741ea-1fc8-4838-badc-662997ee4828"
50,"最果ての村",159087,True,False,"人々の暮らし","","","d1205de7-89e4-4a5f-999f-5c055e6a9c97","https://image-assets.m.nintendo.com/a72cb4e9-9da9-4687-8d49-956c23894a98"
51,"サウスアイランドの塔",146001,True,True,"ダンジョン","","Nintendo Musicピックアップ集","77450511-f389-4569-8925-6222277319c3","https://image-assets.m.nintendo.com/44e0b664-76b6-4686-b68f-b7b79064c899"
52,"ガイアロック",200523,True,True,"ダンジョン","","Nintendo Musicピックアップ集","f664d822-6ed7-4424-98e7-e3933b8a97c7","https://image-assets.m.nintendo.com/36b8147b-d423-4776-8ca9-17c95de94cb4"
53,"イズモ村",153269,True,True,"人々の暮らし","","Nintendo Musicピックアップ集","754f09f6-0fd3-47b8-aa02-fcf83ecff7e2","https://image-assets.m.nintendo.com/d80115e1-6001-49e8-9813-c6168c27f0a4"
54,"イズモ村のお祭り",110829,True,True,"人々の暮らし","みんなでいっしょに","Nintendo Musicピックアップ集","6a9390a1-6443-4810-8fd2-492620f2b56f","https://image-assets.m.nintendo.com/7b659304-d9ae-41ca-854c-3589ad133ec9"
55,"アンコール遺跡",155078,True,True,"ダンジョン","","Nintendo Musicピックアップ集","daa6db06-c2a9-4a45-b676-96a3c99290fd","https://image-assets.m.nintendo.com/a50e75ba-d3eb-4ca5-b6cd-77f88b32e6eb"
56,"チャンパ村",114712,True,False,"人々の暮らし","","","bf44750f-4cd5-47cd-8b8e-580edfd5e5f2","https://image-assets.m.nintendo.com/06ff5901-76b5-4e91-b2c0-1219b6cba3de"
57,"レムリア",159076,True,True,"人々の暮らし","","Nintendo Musicピックアップ集","4e37eb96-7f61-40a3-b107-2c3771abb74b","https://image-assets.m.nintendo.com/a6d9e953-dcca-43c0-ad75-93ab816bbc6d"
58,"レムリアの城",145123,True,False,"人々の暮らし","","","2c5e4dbc-d9cc-4790-9440-1aa3793e1ec4","https://image-assets.m.nintendo.com/9934a5e9-9907-4591-82ca-403ee4586774"
59,"運試し！",116173,True,False,"人々の暮らし","","","0a6fc6b6-1331-4e64-892c-392ac92543f0","https://image-assets.m.nintendo.com/d3f8cc54-2c72-47ae-ae55-e2999f573342"
60,"ギアナ村",180094,True,True,"人々の暮らし","","Nintendo Musicピックアップ集","95e38488-0e65-43bd-8775-0bde4d89470d","https://image-assets.m.nintendo.com/8396b807-f722-49d5-a904-82168491516d"
61,"マッチングダイス",147949,True,False,"人々の暮らし","","","3a51abf1-6ac9-457f-aa96-8f600707efba","https://image-assets.m.nintendo.com/dbbcdffb-d7b9-4577-ab0f-8f3faee414d4"
62,"うでだめし",119080,True,False,"戦闘","","","ee43f951-01bb-4e39-aea8-24ab68bc082a","https://image-assets.m.nintendo.com/484245a0-71a8-4a87-bcc0-8f55146ad38e"
63,"ラッキー！",3163,False,False,"","","","652a9531-3d0b-4f57-a6e4-0df7b1c3f8ea","https://image-assets.m.nintendo.com/dbbcdffb-d7b9-4577-ab0f-8f3faee414d4"
64,"ラッキー！！",4018,False,False,"","","","2e7b205a-d54c-4bf2-a5c4-ca85c9e9afc8","https://image-assets.m.nintendo.com/dbbcdffb-d7b9-4577-ab0f-8f3faee414d4"
65,"ラッキー！！！",6065,False,False,"","","","ee9f9133-1aad-4564-924f-6f7d6de6c52d","https://image-assets.m.nintendo.com/dbbcdffb-d7b9-4577-ab0f-8f3faee414d4"
66,"アネモス神殿内部",152237,True,False,"ダンジョン","","","dff9dd0b-d202-42a8-a27e-952a3e2a85a0","https://image-assets.m.nintendo.com/2b0fe501-6c16-4af2-bc09-b3a52d52e52f"
67,"島のテーマ",159085,True,False,"人々の暮らし","ほっとひと息","","efd5ad92-270e-49c6-8f23-1d0f6a1295c0","https://image-assets.m.nintendo.com/4111086a-d34a-46be-9c05-d6a7e8620b67"
68,"シャーマン村",100413,True,True,"人々の暮らし","","Nintendo Musicピックアップ集","47d89d92-dd7d-44a2-8d48-2baf9ce75791","https://image-assets.m.nintendo.com/67e1a689-2842-416d-9baa-0d1b0a227e26"
69,"トライアルロード",92674,True,True,"ダンジョン|戦闘","","Nintendo Musicピックアップ集","6a1be757-3e8a-43d7-8f15-71269c730346","https://image-assets.m.nintendo.com/6e3a8466-62d4-4620-b9cd-30f183273615"
70,"ジュピター灯台",155582,True,True,"ダンジョン","","Nintendo Musicピックアップ集","5970d9f2-15ee-42d3-8219-96b2b2ddfbe1","https://image-assets.m.nintendo.com/f72390ed-226f-4b74-a08e-cc6f562f4322"
71,"錬金術の解放",215618,True,False,"","","","3ea2feb7-8d9b-4268-acd8-7a7065e06766","https://image-assets.m.nintendo.com/3963b220-9a78-4f0b-8aea-32dee100980b"
72,"宿敵との因縁",166671,True,True,"カースト・アガティオ","","Nintendo Musicピックアップ集","0422af1a-0b1d-4f99-b4ad-e6a7f3b3b4cb","https://image-assets.m.nintendo.com/d6d7dba9-ab72-4b46-89de-ca6a887f4b52"
73,"カースト＆アガティオ戦",128159,True,True,"カースト・アガティオ|戦闘","","Nintendo Musicピックアップ集","459f153a-7e6f-49fe-89a4-f4259365a462","https://image-assets.m.nintendo.com/5c6f018b-6e37-4c52-90ad-bdf0223580ce"
74,"敗北…",135081,True,False,"","","","673167a8-6c5c-468e-8ce5-05e97c2fc98c","https://image-assets.m.nintendo.com/635b4c2b-a480-444e-a553-946951c1a84b"
75,"ハモとの再会",165106,True,False,"","","","11b8bea2-0169-47b6-adc5-a5c33c1f870d","https://image-assets.m.nintendo.com/8fbfc7b6-6b03-4cb3-b95d-3daad140a8de"
76,"世界を救う旅",143083,True,True,"","","Nintendo Musicピックアップ集","f316486c-c61f-4656-805b-cfdbd92e1b33","https://image-assets.m.nintendo.com/f852b115-bcbf-4682-9859-bba76d9c549b"
77,"孤独と悲しみ",164046,True,True,"","","Nintendo Musicピックアップ集","4094d697-dcde-44de-9b9c-39b2459bf815","https://image-assets.m.nintendo.com/3ff5e8b2-df11-49ca-bdca-0f12ca10d9f5"
78,"戦闘～開かれし封印～",157080,True,False,"戦闘","","","a32b6514-30d6-4677-aa2f-6a73b5cb4dbb","https://image-assets.m.nintendo.com/b2ba9e84-47f8-4441-86e3-fbcd61f17866"
79,"ゴンドワナ大陸西の小屋",164072,True,False,"人々の暮らし","","","6a6c4e1a-752c-4447-affd-c1bae4f84bc9","https://image-assets.m.nintendo.com/d94d79ac-4b9f-400a-aec9-fb35fd118624"
80,"マグマロック",139531,True,True,"ダンジョン","","Nintendo Musicピックアップ集","6549a4c4-0051-4f8f-b3ea-2e6d90ea2ca6","https://image-assets.m.nintendo.com/f5ca3048-4006-46bf-825e-058ed4866a10"
81,"スターマジシャン戦",187259,True,True,"戦闘","","Nintendo Musicピックアップ集","9242f9d5-ce07-4cfd-8e0d-65d5f5262a64","https://image-assets.m.nintendo.com/6a087090-3dd4-4582-8cb4-1b180c178877"
82,"バルログ戦",129376,True,True,"戦闘","","Nintendo Musicピックアップ集","9103df9e-f8c6-4e19-8ed4-6e7015e4073d","https://image-assets.m.nintendo.com/def1b721-476f-4cd3-a329-60614bc42cc4"
83,"センチネル戦",192999,True,True,"戦闘","","Nintendo Musicピックアップ集","d276813f-7b5f-4a6b-a139-0dbb9fa91567","https://image-assets.m.nintendo.com/0f3876ec-3514-40e5-90c9-45113efb1b7d"
84,"デュラハン戦",189893,True,True,"戦闘","","Nintendo Musicピックアップ集","d5d1f2b1-fd78-4cf3-b296-f68bcc052998","https://image-assets.m.nintendo.com/60debb72-5811-459d-9d5c-30102e73fae4"
85,"ガルシアの帰還",187929,True,True,"人々の暮らし","","Nintendo Musicピックアップ集","06358a39-0ea0-4dbb-a4a7-5024968eeebc","https://image-assets.m.nintendo.com/e919a570-0d63-47ed-9a6b-6b928b18ef6a"
86,"マーズ灯台",175076,True,True,"ダンジョン","","Nintendo Musicピックアップ集","c329485f-e1e8-4564-9dd4-accf1694905b","https://image-assets.m.nintendo.com/f15af3ac-286d-4882-bbe5-a36d949dcc8e"
87,"フレイムドラゴン戦",114072,True,True,"カースト・アガティオ|戦闘","","Nintendo Musicピックアップ集","ddea8b59-eb8d-48cc-b538-9b1a14c13ecf","https://image-assets.m.nintendo.com/ede5a9e9-523a-455a-a18b-d37ecd503a7e"
88,"ドゥームドラゴン戦",181253,True,True,"戦闘","ラストバトル","Nintendo Musicピックアップ集","0bff998d-1b97-4150-84cc-8852f6496575","https://image-assets.m.nintendo.com/4a902a49-02eb-4fc4-908b-0cac397ef39b"
89,"ワイズマンの罠",130802,True,False,"","","","93f32f13-e757-49c7-a7d9-04034c30250a","https://image-assets.m.nintendo.com/d763d22c-c675-4cc3-bf6d-f431376c2869"
90,"最後の灯台",192680,True,True,"","","Nintendo Musicピックアップ集","3686f63e-cd01-48d5-820b-72f1ff0615b3","https://image-assets.m.nintendo.com/5a5002bc-4a27-423b-b9e6-f6d03779c391"
91,"失われし時代～エンディング～",143074,True,True,"","スタッフロール","Nintendo Musicピックアップ集","09ec0568-f245-4654-82c9-d592f02b82ee","https://image-assets.m.nintendo.com/41d7b15b-9c6f-48c8-bd76-549eff324e99"
92,"開かれし封印",198421,True,True,"","","Nintendo Musicピックアップ集","59abb72b-2fc0-4be3-be39-c4b3ff09180d","https://image-assets.m.nintendo.com/3ee3da01-c882-48ac-a4be-93d8336a7623"
93,"消えたハイディア",218710,True,True,"","","Nintendo Musicピックアップ集","c9388e2b-a217-4068-849b-36d8a6816822","https://image-assets.m.nintendo.com/db6eef24-0d0d-42b1-9aa6-059a89bca723"
94,"黄金の太陽～黄昏～",155109,True,True,"人々の暮らし","","Nintendo Musicピックアップ集","07f448b3-3fd2-4f39-aeef-0de3b74d6443","https://image-assets.m.nintendo.com/f4e0ae9b-fe8c-4036-972d-401e18592bbe"
