index,name,duration,is_loop,is_best,playlist,playlist_2,playlist_3,id,thumbnail_url
26,"戦いはセンス・オブ・ワンダー",212248,True,True,"バトル","元気を出して","Nintendo Musicピックアップ集","cb379ef3-851b-4600-a657-d6a86a388900","https://image-assets.m.nintendo.com/84e3c128-aebb-48c0-bb6a-e6c44e3f3f5f"
27,"イキイキ島のおだやかな風",222951,True,True,"コネクタルランド","ほっとひと息|春に聴きたい","Nintendo Musicピックアップ集","3598ccd3-e8c6-4d27-9ffa-6f70509ff439","https://image-assets.m.nintendo.com/ea90599f-6fab-4ab4-bb17-f50c41ebc109"
28,"優しさと後悔",186280,True,False,"コネクタルランドの仲間たち|コネッタ","","","61d031ae-b7a6-4d9a-8c9e-b3b91f1d7b41","https://image-assets.m.nintendo.com/d721df75-e217-4db0-bc63-3c20976ae009"
29,"４つの大灯台",147491,True,True,"コネクタルランド","","Nintendo Musicピックアップ集","0f78e8b9-52f9-4448-b5e7-21228c40b784","https://image-assets.m.nintendo.com/54740f1f-78f6-4950-a083-5fed6fb03cb7"
30,"光を奪われた大灯台",228451,True,True,"","おばけがいるかも","Nintendo Musicピックアップ集","b727c99a-2f0e-4489-af3c-5a9642f47c24","https://image-assets.m.nintendo.com/2f24d8c8-f30c-4c8e-9614-b0964cdf7a1b"
31,"うごめく悪意",147686,True,False,"","","","af11573d-8f36-42f6-89fd-92df6ba7f076","https://image-assets.m.nintendo.com/fdfb1d51-9efb-4262-a1cb-6f97c51bad17"
32,"全力バトルグルーヴ！",230895,True,True,"バトル","強敵たち","Nintendo Musicピックアップ集","7349a42d-fccb-4af9-a921-129281b72aaa","https://image-assets.m.nintendo.com/f66721c5-08b4-4182-87b4-cef047ec9006"
33,"いまはおやすみ",85347,True,False,"","","","85ccc722-4e7b-4433-b1e0-f39d144a6d40","https://image-assets.m.nintendo.com/31174b93-cc79-4641-b4d3-68e4e11cee97"
34,"コネッタが灯した大灯台の光",137069,False,True,"コネクタルランドの仲間たち|コネッタ","","Nintendo Musicピックアップ集","79deb1b7-47b4-442f-89df-9fda5b70bcdc","https://image-assets.m.nintendo.com/dc6198f5-2359-447a-9315-434622748edb"
35,"サビレッタ島の怪鳥",160050,True,True,"コネクタルランド","","Nintendo Musicピックアップ集","58ad80cf-5eeb-4bfc-b333-1a865776a0d7","https://image-assets.m.nintendo.com/e6d8f958-c643-46e7-8ff9-efa6a79808cd"
36,"メリーゴ島の迷路とピンクのまなざし",193029,True,True,"コネクタルランド","","Nintendo Musicピックアップ集","e822dcd6-f20a-429e-8f97-8fc147495b51","https://image-assets.m.nintendo.com/7a5abdab-e020-4d35-b287-f515ccf592b5"
37,"いつものこと",242878,True,False,"コネクタルランドの仲間たち|ピーチ","ほっとひと息","","ffe32bcb-3617-4598-b94e-dc86669e5a76","https://image-assets.m.nintendo.com/afe0e3e1-e14b-434b-b1af-6fcd626760df"
38,"ゼニアレバー島ビジウギ！",215822,True,True,"コネクタルランド","","Nintendo Musicピックアップ集","895ea9f8-b2db-4f12-823b-3b2edee3e722","https://image-assets.m.nintendo.com/bb5f6662-3948-4316-8345-271dc968cc2f"
39,"みんなで救出大作戦！",207121,True,True,"コネクタルランドの仲間たち","","Nintendo Musicピックアップ集","c2c40f74-0fc5-446f-ba22-816bbe7fad93","https://image-assets.m.nintendo.com/0363b729-fe16-4fff-9843-5d5613c077da"
40,"スナとスナジローとスナバッカ島",159127,True,True,"コネクタルランド","","Nintendo Musicピックアップ集","8b22dba8-778a-466f-8b3d-e72df7d49fd7","https://image-assets.m.nintendo.com/b3f4c663-b0e8-4274-984a-295c350a8552"
41,"カケラ島の午後",234896,True,True,"コネクタルランド","ほっとひと息","Nintendo Musicピックアップ集","6c3b0277-4e73-4d7a-b2f1-ee9c6dd0fc30","https://image-assets.m.nintendo.com/3b9395c3-f6e9-4dc1-8641-ea97d02e0cab"
42,"グズグズ団の雄姿",55283,False,True,"コネクタルランドの仲間たち","","Nintendo Musicピックアップ集","ec71b4aa-153f-4c1b-9a1a-bb1f5bce8be0","https://image-assets.m.nintendo.com/3db60c68-9266-4480-9f52-5e40eba32cb2"
43,"くらやみのデンキュー島",204780,True,True,"コネクタルランド","","Nintendo Musicピックアップ集","0da8e59a-b53a-4102-a589-540298d133d5","https://image-assets.m.nintendo.com/d13e9c34-e06e-41c1-97fe-5eca4576b0cb"
44,"カンダーン島はアチチでシバレルね",259957,True,True,"コネクタルランド","","Nintendo Musicピックアップ集","06f52e3d-517b-4dd1-85c7-17c7131bf866","https://image-assets.m.nintendo.com/eef32245-5e73-4def-a7f1-fb905d8c89d7"
45,"ドキドキダンジョン",175109,True,True,"","","Nintendo Musicピックアップ集","2a0d1078-5aa2-4f88-a704-9c039ca55b04","https://image-assets.m.nintendo.com/8a1459b6-37bf-4d52-846c-45bce03a668c"
46,"レッドホットなフレイーム島",185942,True,True,"コネクタルランド","","Nintendo Musicピックアップ集","9ec6f30c-3808-40be-a1e9-219924aa130c","https://image-assets.m.nintendo.com/cabb46bd-9650-49e5-9fa4-27e582d433be"
47,"ダジャレも凍えるツルンベール島",252183,True,True,"コネクタルランド","冬に聴きたい","Nintendo Musicピックアップ集","e1dd7d2e-709a-4277-9440-5da4ae0e8d9c","https://image-assets.m.nintendo.com/6fe13da1-0473-42e5-82c2-46c9fd746dd8"
48,"みんな仲良く結婚式",266461,True,True,"コネクタルランドの仲間たち","みんなでいっしょに","Nintendo Musicピックアップ集","36cd39da-cd76-4d94-b896-93dc841b1608","https://image-assets.m.nintendo.com/aac96017-62b8-403a-a97d-bd631c4ae33e"
49,"シバレルとアッチーノ",42990,False,True,"コネクタルランドの仲間たち","","Nintendo Musicピックアップ集","590041a8-a525-4a97-a5c4-ab9bb5e395e7","https://image-assets.m.nintendo.com/1a4d36d9-0bad-46d1-b516-8f40220bc920"
50,"ウェディングステップ",17651,False,False,"コネクタルランドの仲間たち|ディオード・エミット","","","9d9f43e4-0959-4db7-9261-bc3625bb79ce","https://image-assets.m.nintendo.com/a75e8ff5-ef8d-480b-8326-a9ecc30e2bc3"
51,"ふたりの誓い",36341,False,True,"コネクタルランドの仲間たち","","Nintendo Musicピックアップ集","0f69a599-b83b-48e3-94a4-577eade8e4e3","https://image-assets.m.nintendo.com/71cd57c9-1cc7-4fa8-9796-0f9f76295eb4"
52,"クッパ軍団 vs ゾケット要塞",116941,False,True,"クッパ","","Nintendo Musicピックアップ集","b1a888f8-710a-48a8-b225-3e06be8bb643","https://image-assets.m.nintendo.com/9e8c1d77-0be0-4422-a16b-985d6c1c32e5"
53,"クッパさまサイコーなオンノフ島",255226,True,True,"クッパ|コネクタルランド","","Nintendo Musicピックアップ集","360bea61-fad4-4406-894a-ff6d5aa6ddd1","https://image-assets.m.nintendo.com/bb502733-7604-4d08-80bf-ca3453c2851b"
54,"胸騒ぎの旋律",165122,True,False,"クッパ","","","e85e3642-735a-413a-ae8a-03e0099381ae","https://image-assets.m.nintendo.com/21537142-596d-4ebc-99c0-1375940c81a7"
55,"ニョキニョキステップ・ハード",21798,False,False,"ディオード・エミット","","","eadf1217-3b8f-4309-8b0f-64584bb9303b","https://image-assets.m.nintendo.com/56a34fe6-15c9-4a17-86fd-89d5cb79089c"
56,"ドグマグマ島のクッパ城",275138,True,True,"クッパ|コネクタルランド","","Nintendo Musicピックアップ集","8de04cb1-1ffe-49c6-ad7d-89679ae91b25","https://image-assets.m.nintendo.com/8bee922e-9d74-4dcf-9968-fc273c0e5456"
57,"光の先に現れたもの",114117,False,False,"コネクタルランドの仲間たち","","","b4abf23f-1329-4c2c-86fa-d03d5c52495f","https://image-assets.m.nintendo.com/0efa939d-3796-4658-b156-108e6260bbcd"
58,"ゾケット要塞での激戦",218476,True,True,"","","Nintendo Musicピックアップ集","25564018-f358-46f5-be3f-c9cde8b5f14c","https://image-assets.m.nintendo.com/8dc504b1-fda4-43f8-8657-152abf32e0ba"
59,"ゼツエンクッパの咆哮",132634,True,True,"クッパ","","Nintendo Musicピックアップ集","83e17cf0-8fa9-4eab-9ac1-3da42acf2dc0","https://image-assets.m.nintendo.com/053e026d-5b56-42b6-8797-145065c06f1c"
60,"導きの声",285510,True,True,"コネクタルランド","ほっとひと息","Nintendo Musicピックアップ集","e4aa1e46-b5d9-42d3-b54b-3f8589d5f439","https://image-assets.m.nintendo.com/d43ea748-cdee-42d0-8051-667403e3e967"
61,"オムスビさまのやさしい光",152417,True,True,"コネクタルランドの仲間たち|タップー","","Nintendo Musicピックアップ集","2c9eae48-eef6-482d-9f24-5b858a474e8c","https://image-assets.m.nintendo.com/432c0872-3e11-4bc3-9a02-583ec4e8edf1"
62,"ゾケット要塞のチカラ",30413,False,False,"","","","1b7c9f6a-6b88-40f6-ada9-52f22871429a","https://image-assets.m.nintendo.com/9bb7ec5d-77d7-4c10-a840-3d92c7c6b5ef"
63,"クラゲ島ヴァイブス",260718,True,True,"コネクタルランド|ディオード・エミット","夏に聴きたい","Nintendo Musicピックアップ集","af273d8c-9799-40ca-b71b-e5846a2db7b9","https://image-assets.m.nintendo.com/125f124e-54bb-4fba-b30b-47597339b70f"
64,"ディオードステップ",29988,False,False,"コネクタルランドの仲間たち|ディオード・エミット","","","ee3734fd-c3cd-4451-88bc-4a9a8e240ce4","https://image-assets.m.nintendo.com/24bd5c17-36e3-4d18-94c0-fcf253f64295"
65,"クラブ・ディオード",208094,True,True,"ディオード・エミット","みんなでいっしょに|ウォーキング","Nintendo Musicピックアップ集","d99ba377-248b-43b7-9087-031d0572ee63","https://image-assets.m.nintendo.com/1630d93b-57fe-4705-a010-62f54a91e47f"
66,"船島 飛ぶ！潜る！",50443,False,True,"コネクタルランドの仲間たち","","Nintendo Musicピックアップ集","689b8347-1bf9-4aa5-86c0-349f0b01eaea","https://image-assets.m.nintendo.com/3bc19b4d-a44a-4548-8080-19c6ca2e3405"
67,"終わりのはじまり",143546,True,False,"","","","f2c2e1c1-d2b1-4313-9d96-1db930a731e7","https://image-assets.m.nintendo.com/2a28e6ed-6f05-4c8b-be71-f46bb4597cad"
68,"大復活！ボッチアーニ",130259,True,True,"","","Nintendo Musicピックアップ集","0cfe6251-2750-4e83-bef7-416a2c2e7e66","https://image-assets.m.nintendo.com/8a7d7e13-3140-43ab-8603-dae52c766a2b"
69,"ついに始まるゼツボッチ計画",51701,False,True,"","","Nintendo Musicピックアップ集","004cd38c-2fdc-4d50-8cd9-39b06a9001f4","https://image-assets.m.nintendo.com/0146448f-eb93-4a2f-a113-f513f62e39ce"
70,"ゾケット要塞からの脱出",46286,False,False,"コネクタルランドの仲間たち","","","58968d5d-273b-4405-81ba-d9e80f4b8291","https://image-assets.m.nintendo.com/32fb1ae5-3f6b-43c4-b897-112bd87613e2"
71,"ゼツボッチ計画",236843,True,True,"","おばけがいるかも","Nintendo Musicピックアップ集","6561067c-36bd-4a7a-8579-5120e2b4ba0e","https://image-assets.m.nintendo.com/ed0d2590-b43a-44e7-bb91-261477a57f1e"
72,"キズナのチカラ",49470,False,True,"コネクタルランドの仲間たち|コネッタ","","Nintendo Musicピックアップ集","9f317a24-543a-40a5-a1e0-f6282178310c","https://image-assets.m.nintendo.com/0e68d28c-7fee-4bc6-a2d9-826c9c9de785"
73,"Re:ニョキニョキステップ・ハード",19748,False,False,"ディオード・エミット","","","09983906-7d32-490d-a6de-82ab310cb853","https://image-assets.m.nintendo.com/4bb9f4be-a6ba-4720-8617-6a54b7a2645d"
74,"Re:ディオードステップ",25684,False,False,"ディオード・エミット","","","a250d62a-d6fd-46b9-9e33-7a7b382233d4","https://image-assets.m.nintendo.com/7ee140cb-b628-4906-9bad-2246c9b7dc91"
75,"キズナステップ",39858,False,False,"コネクタルランドの仲間たち|ディオード・エミット","","","1e8cfbd7-8562-478a-9d5d-60f78610c5eb","https://image-assets.m.nintendo.com/003fa585-ce3c-40b3-94f0-65977c1e8282"
76,"Re:キズナステップ",35868,False,False,"ディオード・エミット","","","802e49a5-d916-4e03-bec8-fdcb5e070185","https://image-assets.m.nintendo.com/2081dd84-ae69-4d27-b3ec-b03ffa7ed203"
77,"「いってらっしゃい」",119316,True,True,"コネクタルランドの仲間たち|ピーチ","","Nintendo Musicピックアップ集","d8880b56-7b24-49f7-93a8-67593dd73059","https://image-assets.m.nintendo.com/3ec9ba49-790f-4096-8c7d-08c120180e06"
78,"潜入！シャダーンツリー",237948,True,True,"","","Nintendo Musicピックアップ集","70cd0c51-5939-4dcf-a544-538d722a29fd","https://image-assets.m.nintendo.com/8cd8c682-bda2-4616-b3b5-ed27341bb64e"
79,"キノコ王国？",244743,True,True,"","","Nintendo Musicピックアップ集","4ae4ece9-0d9c-45d3-918d-c81007b55037","https://image-assets.m.nintendo.com/b63ee0b2-7ecf-41e1-8903-912454fb2018"
80,"キ＊コ王国？",244720,True,False,"","","","85213e37-3d8b-4da6-8fa4-5a111362d545","https://image-assets.m.nintendo.com/372a6a5b-b4c1-47ae-ae15-6f3733b2d7b1"
81,"キ＊コ＊国？",244653,True,False,"","","","a7710dd4-16a3-4b3b-acbf-aaaad7eb1f83","https://image-assets.m.nintendo.com/3a194356-f40b-4f06-a77a-ee3a6536cd36"
82,"キ＊コ＊＊？",244653,True,False,"","","","b8edc8c9-d02f-44ed-8170-8b0f8473439b","https://image-assets.m.nintendo.com/0b3e9898-3956-4744-b736-7ecd38b0756c"
83,"「どこへ行くというのです？」",255101,True,False,"","おばけがいるかも","","e286bb24-26e4-49c0-a9fa-b5c349b77caf","https://image-assets.m.nintendo.com/cad18bec-3389-41b4-8504-4669cf936ffd"
84,"絶体絶命で現れたもの",72766,False,True,"クッパ","","Nintendo Musicピックアップ集","71635b75-33d5-40e3-90a3-96c4c6a27a86","https://image-assets.m.nintendo.com/25644886-b53e-4d2e-9fb0-666c0a9f6e71"
85,"ダークゼツボッチ始動",53293,False,True,"","","Nintendo Musicピックアップ集","35fefcce-99a5-4c55-bd2b-6d21b5bcb999","https://image-assets.m.nintendo.com/632cd747-02a1-4941-b2b3-08e5286074e0"
86,"ダークゼツボッチへの覚悟",191686,True,True,"タップー|バトル","","Nintendo Musicピックアップ集","16014f51-d235-4ef6-a0cc-dd4df655047f","https://image-assets.m.nintendo.com/b54b2c08-470a-49f4-ad1f-5ac186498623"
87,"ボッチアーニの白い影",265244,True,True,"バトル","","Nintendo Musicピックアップ集","1ade944b-53b1-448b-aadc-7d20eb5a5e0f","https://image-assets.m.nintendo.com/f4cb86f5-c113-4731-ac94-36e859e81188"
88,"ボッチアーニの猛攻",181076,True,True,"バトル","","Nintendo Musicピックアップ集","708bfcd9-c86a-4ba7-974e-d724e351f4d9","https://image-assets.m.nintendo.com/6862ccd3-6bfd-4510-af5a-077ae4dba246"
89,"最終局面",160884,True,True,"バトル","ラストバトル","Nintendo Musicピックアップ集","5da9200e-a6bd-4d44-8e81-fe32d357ed44","https://image-assets.m.nintendo.com/9f267465-5501-4e1d-9a35-8aeb36dc2249"
90,"これで終わりだ！",60345,True,True,"バトル","","Nintendo Musicピックアップ集","6d7be642-48c3-4fa2-9c00-8e109aaffab5","https://image-assets.m.nintendo.com/3db014d0-5ccd-4ace-8596-a1df738d91df"
91,"ゼツボッチ計画の終焉",215161,True,True,"コネクタルランドの仲間たち","","Nintendo Musicピックアップ集","fe65e50b-a719-4df3-8ea2-e399a21809cc","https://image-assets.m.nintendo.com/b2052529-451f-4f43-8405-aa020b8c4644"
92,"みんなのもとへ",145139,False,True,"コネクタルランドの仲間たち|コネッタ|ピーチ","","Nintendo Musicピックアップ集","04c03b90-38d5-4563-822c-8975777e0b3a","https://image-assets.m.nintendo.com/f63d449a-6e5a-47a1-b3e8-a5ec75700fb2"
93,"さよなら船島 さよならみんな",239337,True,True,"コネクタルランドの仲間たち|コネッタ","ほっとひと息","Nintendo Musicピックアップ集","ba3af539-8770-49e4-b3ad-e550ba38362a","https://image-assets.m.nintendo.com/9ebdf59c-3f60-4fce-bb1e-25b608ee6f2e"
94,"ほら 世界はつながるよ！",443972,False,True,"コネクタルランドの仲間たち","スタッフロール","Nintendo Musicピックアップ集","b8bfbe5a-2176-4da5-a245-ee5203e68630","https://image-assets.m.nintendo.com/85b263a2-3bc7-460e-b9f6-f7d9d5e47291"
